,time,wheel freq,motor current,motor rpm,motor torque,bamocar dc voltage,pack current,pack voltage,tractive voltage,left thermistor,right thermistor,middle thermistor,motor temperature,igbt temperature,pack power,real torque,motor power (w),controller efficiency
64091,135.96781,493.0685119628906,120.9190600522246,1995.9791122714944,11477.804177546548,469.0835509138386,41.42876825930339,499.9769962797559,496.3824356620167,31.399213543787667,27.972646280821525,28.239650957980142,31.724499999999978,29.3959831842094,21144.4135171364,79.91,16702.663848934648,0.7899327089587065
64092,135.96973,473.4164818532593,120.0,2004.0,11329.0,469.0,40.93855114091925,500.1861755372895,496.5097644297397,31.73183250900957,27.951860977418917,28.28122832863288,31.724499999999978,29.3959831842094,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64093,135.97191999999998,451.0008850097656,120.0,2004.0,11112.19190600665,469.0,40.37939724026995,500.42477062791056,496.6549988054219,32.11122601621065,27.92815274072563,28.328652517033017,31.722698825065265,29.398470582868026,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64094,135.97566,484.6933682638089,120.0,2004.0,10741.935161008676,469.0,39.42449514508487,500.83223438998095,496.9030246342155,31.505287507478307,28.25132345029812,28.61143345962501,31.71962284595298,29.4027184691618,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64095,135.97603999999998,488.1166687011719,120.0,2004.0,10704.315491733154,469.0,39.327473007077465,500.8736344513652,496.9282251194925,31.44372156274464,28.28415897693712,28.64016521314861,31.719310313315923,29.403150072582,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64096,135.98015999999998,516.52978515625,120.0,2004.0,10296.439077459658,469.0,38.27554877388498,501.3224982748199,497.2014514335631,30.46468993430196,27.972646280821525,28.328652517033017,31.715921801566576,29.407829562295973,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64097,135.98427999999998,483.3194274902344,120.0,2004.0,9888.56266318616,469.0,37.2236245406925,501.7713620982745,497.4746777476337,30.731694611460583,28.462162095042864,28.81816833125436,31.712533289817237,29.412509052009945,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64098,135.98529,485.11642404079817,120.0,2004.0,9788.573542210568,469.0,36.96574991070884,501.8813991035397,497.5416579848214,30.83011782258555,28.396547806981424,28.75255404319292,31.711702610966054,29.413656208468964,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64099,135.98560999999998,485.6857694825349,120.0,2004.0,9756.8938207148,469.0,36.884047057648445,501.9162623131271,497.5628794461076,30.86130141422768,28.375759121655975,28.731765357867477,31.71143942558747,29.414019663980717,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64100,135.98594,486.2729069693828,120.0,2004.0,9724.224107919124,469.0,36.79979099042175,501.9522149980176,497.5847640780612,30.893459493111735,28.35432078991204,28.71032702612353,31.711168015665788,29.414394477477245,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64101,135.98627,486.86004445618016,120.0,2004.0,9691.55439512626,469.0,36.71553492320231,501.988167682905,497.6066487100129,30.92561757199303,28.33288245816994,28.688888694381436,31.71089660574412,29.41476929097374,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64102,135.98838999999998,490.6319580078125,120.0,2004.0,9481.67624020976,469.0,36.174253521659054,502.2191364464292,497.74724089103887,31.13220886662905,28.195157417884246,28.55116365409574,31.70915300261097,29.41717718373917,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64103,135.99250999999998,449.9848937988281,120.0,2004.0,9073.79982593626,469.0,35.122329288466574,502.6680002698838,498.0204672051095,30.46468993430196,28.64016521314861,28.951663430403126,31.70576449086163,29.42185667345315,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64104,135.99271,452.7571298544608,120.0,2004.0,9054.0,469.0,35.0712650053002,502.6897897758775,498.0337306184143,30.540298406287757,28.60992196492576,28.91709971814844,31.705600000000004,29.422083833148008,21144.4135171364,73.2,15361.634093817227,0.7265102946159966
64105,135.99662999999998,507.0929565429688,120.0,1965.9434044406607,8762.005224206145,469.0,34.07040505527409,503.1168640933385,498.29369351918007,32.022224457157776,28.0171542997785,28.239650957980142,31.705600000000004,29.422083833148008,21144.4135171364,73.2,15069.911790504371,0.7127136337118561
64106,135.99864,512.3781052193003,120.0,1946.4296909011507,8612.283413147394,469.0,33.55720900946581,503.3358486285689,498.4269908228901,31.82635960304987,28.47417701329886,28.674914057000898,31.705600000000004,29.422083833148008,21144.4135171364,73.2,14920.329691100422,0.705639325442075
64107,136.00073999999998,517.89990234375,120.0,1926.04222899448,8455.857640401593,469.0,33.02103403624065,503.5646384414931,498.5662566625852,31.621724680850388,28.951663430403126,29.129666548508872,31.705600000000004,29.422083833148008,21144.4135171364,73.2,14764.049885755154,0.698248257100614
64108,136.00485999999998,485.7131652832031,120.0,1886.0439703963316,8148.965171964676,469.0,31.969109803048163,504.01350226494776,498.8394829766558,31.35472000369177,28.462162095042864,28.77366031229738,31.705600000000004,29.422083833148008,21144.4135171364,73.2,14457.443791456435,0.6837476849258298
64109,136.00519,485.6122177272108,120.0,1882.840226382213,8124.383979102989,469.0,31.884853735821466,504.0494549498383,498.8613676086094,31.43313642587162,28.40869577279021,28.723758952728385,31.705600000000004,29.422083833148008,21144.4135171364,73.2,14432.885536329115,0.6825862313292371
64110,136.00529,485.581627558729,120.0,1881.8693948628083,8116.935132781458,469.0,31.85932159423828,504.0603497028351,498.8679993152618,31.45689897804672,28.39249385695649,28.70863732861696,31.705600000000004,29.422083833148008,15893.59602325917,73.2,14425.443640836183,0.9076261671509426
64111,136.00897999999998,484.4528503417969,120.0,1846.0457117981823,7842.07270352776,469.0,30.93085488481167,504.1131377189409,499.2375124660445,32.33373715327337,27.79464316271578,28.15064939892727,31.705600000000004,29.422083833148008,15893.59602325917,73.2,14150.837697157709,0.8903483941864978
64112,136.01309999999998,456.2889709472656,120.0,1806.047453200034,7535.180235090843,469.0,29.894192867776106,504.1720771840784,499.6500854148885,31.48821510284054,29.174174567465847,29.30766966661461,31.705600000000004,29.422083833148008,15893.59602325917,73.2,13844.231602858988,0.8710572222043973
64113,136.01568,473.94852677148,120.0,1781.0,7343.0,469.0,29.24502102215098,504.20898587826673,499.90844420324447,32.352096419415,28.728302679391184,28.889669304974426,31.705600000000004,29.422083833148008,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64114,136.01721999999998,484.489501953125,117.5864170657722,1781.0,7358.353069220505,469.0,28.857530850740535,504.2310166492159,500.0626583637324,32.86774650759061,28.462162095042864,28.64016521314861,31.70686713104047,29.42120898691389,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64115,136.02133,516.5322265625,111.14497170221073,1781.0,7399.32781889427,469.0,27.82338500364288,504.2898130573995,500.4742299219264,30.731694611460583,28.506655635138763,28.729166772201484,31.710248889856334,29.41887417001629,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64116,136.02160999999998,514.9369871270567,110.7061384414744,1781.0,7402.119286025066,469.0,27.752932245209816,504.2938186521173,500.5022688601948,30.84057128904985,28.455242605166312,28.68682622469465,31.710479277318225,29.41871510706465,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64117,136.02545,493.0594177246094,104.68785372223252,1781.0,7440.402263822465,469.0,26.786722986607312,504.348752522537,500.8868028707704,32.33373715327337,27.750149622619883,28.10615585883137,31.71363887679582,29.41653367229901,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64118,136.02723,482.3537068783136,101.89812799302427,1781.0,7458.148019155485,469.0,26.338844736529744,504.3742166603876,501.065050406921,31.91076372456857,27.69246830008137,28.22151224847813,31.71510348280365,29.415522486392028,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64119,136.02756,480.36894026079176,101.38093164998182,1781.0,7461.437962559838,469.0,26.255811128371384,504.37893753987663,501.0980962984537,31.83234730239494,27.681774571745844,28.24289854543458,31.71537501088375,29.415335019341864,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64120,136.02789,478.38417364327,100.86373530693936,1781.0,7464.727905964191,469.0,26.172777520213025,504.3836584193657,501.13114218998646,31.753930880221304,27.67108084341032,28.264284842391028,31.71564653896385,29.415147552291696,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64121,136.02822,476.3994070255773,100.34653896385235,1781.0,7468.017849368828,469.0,26.089743912047517,504.3883792988551,501.164188081522,31.675514458040915,27.66038711507388,28.285671139349315,31.71591806704397,29.414960085241518,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64122,136.02956999999998,468.2799072265625,98.23073574229888,1781.0,7481.476708750377,469.0,25.750060969578897,504.40769198767407,501.2993758196114,31.35472000369177,27.61664004461004,28.373160535989992,31.71702886373528,29.41419317458174,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64123,136.03368999999998,468.2799072265625,91.7736177623207,1781.0,7522.551153678571,469.0,24.71339895254333,504.4666314528116,501.7119487684554,32.022224457157776,27.972646280821525,28.0616478398744,31.720418850674765,29.411852676864456,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64124,136.0378,231.1181640625,85.3321723987592,1781.0,7563.525903352337,469.0,23.679253105445675,504.5254278609952,502.1235203266494,31.22121042568192,28.0616478398744,28.373160535989992,31.72380060949063,29.409517859966854,15893.59602325917,73.2,13652.230699145948,0.8589768280989941
64125,136.03865,292.4446323933029,84.0,1781.0,7572.0,469.0,23.465378660187127,504.53758770210345,502.2086385321133,31.34027574463536,28.29061823174907,28.57465316967892,31.724499999999978,29.409034990292184,15893.59602325917,51.24,9556.561489402164,0.6012837796692959
64126,136.04192999999998,529.0926513671875,84.0,1781.0,8045.302001739341,469.4281984334192,22.6400749184722,504.5845103830865,502.5370946661433,31.79972779895613,29.174174567465847,29.3521776855716,31.724499999999978,29.409034990292184,15893.59602325917,51.24,9556.561489402164,0.6012837796692959
64127,136.04458,502.6841248004064,84.0,1781.0,8427.695387294607,469.7741514360325,21.973289883238813,504.6224204759544,502.8024631890665,31.36933238030235,28.8298619667503,28.92178226691781,31.724499999999978,29.409034990292184,15893.59602325917,51.24,9556.561489402164,0.6012837796692959
64128,136.04604,488.134521484375,84.0,1781.0,8638.37249782685,469.9647519582269,21.60592907137454,504.64330679127016,502.9486662243373,31.13220886662905,28.64016521314861,28.684658753244506,31.724499999999978,29.409034990292184,15893.59602325917,51.24,9556.561489402164,0.6012837796692959
64129,136.04707,488.4561157226518,84.0,1781.0,8787.000870322701,470.0992167101834,21.346763567119226,504.6580416575544,503.0518094615469,31.198960035917786,28.517786259594963,28.617907583955773,31.724499999999978,29.409034990292184,15893.59602325917,51.24,9556.561489402164,0.6012837796692959
64130,136.04717,488.4873384642336,84.0,1781.0,8801.430809400645,470.1122715404711,21.32160186767578,504.65947222709656,503.0618233680725,31.20544073196554,28.50590480779308,28.611426887908017,31.724499999999978,29.409034990292184,10726.08391268108,51.24,9556.561489402164,0.8909646397697644
64131,136.05016,489.4208984375,84.0,1781.0,9232.88598781846,470.5026109660601,21.4683014697864,504.6451095030346,503.2054675344615,31.399213543787667,28.15064939892727,28.41765407608589,31.724499999999978,29.409034990292184,10726.08391268108,51.24,9556.561489402164,0.8909646397697644
64132,136.05428,460.566162109375,84.0,1781.0,9827.399477810071,471.0404699738933,21.67044272754344,504.6253187260663,503.4033986266088,31.71072623990326,29.26317612651872,29.61918236273021,31.724499999999978,29.409034990292184,10726.08391268108,51.24,9556.561489402164,0.8909646397697644
64133,136.05839,495.6168823242188,84.0,1781.0,10420.469973893476,471.5770234986974,21.87209335117956,504.6055759849645,503.60084930348376,31.88872935800901,27.12713870924977,27.572146504514137,31.724499999999978,29.409034990292184,10726.08391268108,51.24,9556.561489402164,0.8909646397697644
64134,136.06162999999998,502.58847549581577,84.0,1781.0,10888.0,472.0,22.03105880630773,504.59001236424194,503.75650385167614,31.538771771444416,29.121891259523515,29.35692450284913,31.724499999999978,29.409034990292184,10726.08391268108,51.24,9556.561489402164,0.8909646397697644
64135,136.06251,504.4819946289063,83.3870265563619,1786.0953417502417,11038.676534614293,472.0,22.0742346089366,504.58578520799614,503.7987803956311,31.44372156274464,29.663675902826107,29.841679020931853,31.72522407488028,29.409534902425985,10726.08391268108,51.24,9583.902279264996,0.8935136399533736
64136,136.06663,473.9532775878906,80.5171963430418,1809.950805398465,11744.116673926035,472.0,22.27637586669364,504.5659944310279,503.9967114877784,31.13220886662905,28.77366031229738,28.90716989030723,31.72861406181976,29.411875400143263,10726.08391268108,51.24,9711.90688634666,0.9054475953581349
64137,136.06754999999998,476.30456157790144,79.87636047017892,1815.2777535916375,11901.642141924143,472.0,22.32151420580342,504.5615751313166,504.04090969282,31.201769954109608,28.8233472652326,28.98666642848859,31.72937104919458,29.412398035555853,10726.08391268108,51.24,9740.49043938367,0.9081124591863227
64138,136.06918,480.47042342987663,78.74096647801194,1824.7157161515256,12180.73617762369,472.0,22.401487567489127,504.5537452850888,504.1192173821892,31.325014054757705,28.91137958402228,29.127513555922263,31.730712233347827,29.413324009167304,10726.08391268108,51.24,9791.133038787513,0.9128339027081257
64139,136.06950999999998,481.3138187741157,78.51110143666003,1826.6264693077635,12237.239878101009,472.0,22.41767849347408,504.5521601014967,504.1350710861715,31.349965314397355,28.92920207800983,29.156028618530662,31.730983761427925,29.413511476217472,10726.08391268108,51.24,9801.385834985522,0.9137897777769275
64140,136.06983,482.1316566837447,78.28820200260441,1828.4793208533508,12292.031345234804,472.0,22.433378785339507,504.550622953771,504.15044437488274,31.37416047526193,28.94648449642335,29.183679588334904,31.7312470613844,29.41369326244795,10726.08391268108,51.24,9811.32794039043,0.9147166869346263
64141,136.07017,483.0006094626664,78.05137135393639,1830.447975620404,12350.24727906051,472.0,22.450060345445387,504.5489897343125,504.16677849413736,31.3998678336788,28.964847065986465,29.213058743749915,31.73152681758814,29.41388641031782,10726.08391268108,51.24,9821.891427382428,0.9157015279146141
64142,136.07075,484.4829406738281,77.64736612972172,1833.806269046688,12449.55681323778,472.0,22.47851712445068,504.5462036540596,504.1946425799257,31.44372156274464,28.9961714493601,29.26317612651872,31.732004048759244,29.41421589786055,10726.08391268108,51.24,9839.911493428323,0.9173815507628962
64143,136.07486,466.0660400390625,74.78450152371774,1857.6038310840963,13153.284719201136,472.0,22.680167748086795,504.52646091295776,504.3920932568007,31.35472000369177,28.81816833125436,29.174174567465847,31.73538580757509,29.416550714758127,10726.08391268108,51.24,9967.605409716001,0.9292865402564717
64146,136.0846,521.3895515516061,68.0,1914.0,14821.0,472.0,23.15804538171595,504.479673979057,504.86001773192527,31.002813604594618,28.579458089787867,28.814059286708943,31.74339999999998,29.422083833148008,10726.08391268108,41.48,8313.986196683714,0.7751185115058045
64147,136.08722,517.9317626953125,68.0,1914.0,15096.573356552964,472.1140618197653,23.28659152135792,504.4670885820529,504.9858865332426,31.08771532653315,28.55116365409574,28.729166772201484,31.74339999999998,29.422083833148008,10726.08391268108,41.48,8313.986196683714,0.7751185115058045
64148,136.08864,512.3974875197332,68.0,1914.0,15245.929908577007,472.1758815846759,23.356261566506987,504.4602674890201,505.0541055018952,30.933960672212766,28.25903681428745,28.4677898627715,31.74339999999998,29.422083833148008,10726.08391268108,41.48,8313.986196683714,0.7751185115058045
64149,136.08874,512.007749831298,68.0,1914.0,15256.447975621331,472.1802350892472,23.361167907714844,504.45978713035583,505.0589096546173,30.9231328796546,28.23846450162416,28.44938303816309,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64150,136.09053,505.0314452085421,68.0,1914.0,15444.721375708485,472.2581628210714,23.88059230897481,504.3202836403614,504.7973415281714,30.72931539286994,27.870220104963437,28.119900877683563,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64151,136.09133,501.9135437011719,68.0,1914.0,15528.8659120601,472.2929908576408,24.11273729277764,504.2579357118725,504.6804395722183,30.642693052407708,27.705641603662908,27.972646280821525,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64152,136.09545,480.9542236328125,68.0,1914.0,15962.210274271967,472.4723552459735,25.308283959365102,503.9368438801534,504.0783944990579,32.11122601621065,27.972646280821525,28.10615585883137,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64153,136.09957,508.4780578613281,68.0,1914.0,16395.554636483837,472.65171963430623,26.50383062595257,503.61575204843433,503.4763494258975,31.71072623990326,27.483144945461262,27.61664004461004,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64154,136.10368,529.1521606445312,68.0,1914.0,16827.847191990975,472.8306486721817,27.69647548024157,503.29543956582165,502.8757656271869,30.687201071364683,29.085173008412973,29.841679020931853,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64155,136.10756999999998,525.11304519837,68.0,1914.0,17237.0,473.0,28.82528046398088,502.99227276354446,502.3073298663655,30.311779275556017,27.79207007721299,28.089742307912065,31.74339999999998,29.422083833148008,11798.765991728897,41.48,8313.986196683714,0.7046487914508973
64156,136.10782999999998,524.8430786132812,68.7470613844061,1914.02263822377,17246.98345668252,473.0,28.90072758371618,502.9720096867857,502.269336730681,30.286686816196216,27.705641603662908,27.972646280821525,31.74339999999998,29.42355900343315,11798.765991728897,41.48,8314.084532044184,0.7046571258276056
64157,136.11013,514.1415093381893,75.35568132350876,1914.2228994340455,17335.298650414163,473.0,29.56814441215653,502.792759392378,501.933243607312,30.937342052643995,28.63156653970308,28.79847166389231,31.74339999999998,29.436608586725068,11798.765991728897,41.48,8314.954421771437,0.7047308530061821
64158,136.11046,512.6060667900786,76.30387461908542,1914.2516325642148,17347.969960818686,473.0,29.663904217972828,502.7670408718769,501.88502155048246,31.03069693439188,28.76441663921716,28.91695965363304,31.74339999999998,29.4384809182408,11798.765991728897,41.48,8315.079232036649,0.7047414312535428
64159,136.11078,511.11715280391553,77.22333478456484,1914.279494993472,17360.257292121,473.0,29.75676221149891,502.74210170048,501.8382607680987,31.121222880336283,28.89324097814996,29.03185709823907,31.74339999999998,29.44029651243801,11798.765991728897,41.48,8315.200260172622,0.704751688947954
64160,136.11111,509.5817102558048,78.1715280801415,1914.308228123641,17372.928602525528,473.0,29.85252201731521,502.7163831799789,501.7900387112692,31.21457776208417,29.02609107766404,29.150345087979797,31.74339999999998,29.44216884395374,11798.765991728897,41.48,8315.325070437832,0.7047622671953145
64161,136.11192,505.8128967285156,80.49891162389646,1914.3787548976936,17404.03090988298,473.0,30.087568813416503,502.65325590238353,501.6716754808661,31.44372156274464,29.3521776855716,29.441179244624465,31.74339999999998,29.446764566765207,11798.765991728897,41.48,8315.63142290699,0.7047882319842911
64162,136.1135,492.2895433741583,85.03874619069083,1914.5163256421424,17464.69960818469,473.0,30.54605515642524,502.5301187436183,501.44079411785947,30.93174102241941,28.754870756907447,28.912135647660627,31.74339999999998,29.455729063113434,11798.765991728897,41.48,8316.228999328314,0.704838879350443
64163,136.11604,470.5494689941406,92.33696125384182,1914.7374836743588,17562.23030039225,473.0,31.283115480003964,502.3321640706645,501.0696304077057,30.10868369809048,27.79464316271578,28.0616478398744,31.74339999999998,29.47014034205313,11798.765991728897,41.48,8317.189660157537,0.7049202997998271
64164,136.12015,533.353759765625,104.14627775360827,1915.0953417501091,17720.04571179822,473.0,32.475760334292964,502.0118515880518,500.4690466089952,30.331194835153195,28.15064939892727,28.373160535989992,31.74339999999998,29.493459380022387,11798.765991728897,41.48,8318.744115278832,0.7050520470624123
64165,136.12427,529.6171875,115.98432738355363,1915.4540705267743,17878.24510230749,473.0,33.67130700088043,501.6907597563328,499.8670015358348,30.331194835153195,28.195157417884246,28.506655635138763,31.74339999999998,29.516835155310314,11798.765991728897,41.48,8320.302352529381,0.7051841148779484
64166,136.12839,519.3599243164062,127.822377013499,1915.8127993034395,18036.44449281676,473.0,34.86685366746789,501.3696679246137,499.2649564626744,32.022224457157776,27.750149622619883,27.92815274072563,31.74339999999998,29.54021093059824,11798.765991728897,41.48,8321.860589779928,0.7053161826934843
64167,136.12964,508.414020871664,131.41401828471672,1915.9216369177184,18084.44188071394,473.0,35.22958020466034,501.2722492863495,499.0822971564973,31.4281606528006,27.87166047708196,28.06316724171589,31.74339999999998,29.54730309543074,11798.765991728897,41.48,8322.333355936038,0.7053562518122753
64169,136.13054,500.53297039142967,134.0,1916.0,18119.0,473.0,35.57893671073954,501.1805294769201,498.9837580936346,31.000434713662347,27.95914829229487,28.160377682429136,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64170,136.13251,483.2822265625,134.0,1916.0,18064.56353350737,473.0,36.3677699791321,500.9738609179386,498.7770895346531,30.06419015799457,28.15064939892727,28.373160535989992,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64171,136.13663,523.4736938476562,134.0,1916.0,17950.71671018268,473.0,38.017512652115634,500.54164037834266,498.34486899505714,31.71072623990326,29.61918236273021,29.663675902826107,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64172,136.13672,523.6276601526863,134.0,1916.0,17948.229765012966,473.0,38.05355072021485,500.5321986675263,498.3354272842407,31.71852199690061,29.594820463585812,29.640288631834057,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64173,136.14074,530.5048217773438,134.0,1916.0,17837.14621409916,473.0,39.6632510953091,500.1104689177267,497.9136975344412,32.06673247611475,28.506655635138763,28.595657194191634,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64174,136.14486,523.385498046875,134.0,1916.0,17723.299390774468,473.0,41.31299376829264,499.6782483781307,497.4814769948452,33.31275430285497,28.10615585883137,28.239650957980142,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64175,136.14898,504.57269287109375,134.0,1916.0,17609.452567449778,473.0,42.96273644127617,499.2460278385348,497.0492564552493,31.75521977999916,27.26063380839854,27.705641603662908,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64176,136.15209,504.57269287109375,134.0,1916.0,17523.51479547432,473.0,44.20805190558826,498.91976427587946,496.72299289259394,31.85067145531197,28.08783680437756,28.405582600260534,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64177,136.15241,504.57269287109375,134.0,1916.0,17514.672323759332,473.0,44.33618725883622,498.8861937485305,496.689422365245,31.860492849556906,28.1729509390166,28.47760225264741,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64178,136.15274,504.57269287109375,134.0,1916.0,17505.55352480396,473.0,44.46832684186286,498.8515741422046,496.6548027589191,31.8706211623712,28.260724890356254,28.551872519165588,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64179,136.15307,504.57269287109375,134.0,1916.0,17496.43472584859,473.0,44.600466424889504,498.81695453587866,496.62018315259314,31.880749475185493,28.34849884169592,28.62614278568376,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64180,136.15332999999998,504.57269287109375,134.0,1916.0,17489.250217580604,473.0,44.70457639939707,498.7896784824093,496.5929070991238,31.88872935800901,28.41765407608589,28.684658753244506,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64181,136.15352,492.3148347514455,134.0,1916.0,17484.0,473.0,44.78065676538556,498.7697459817965,496.572974598511,31.91698528344349,28.36548863787417,28.60858450944928,31.74339999999998,29.552409454110148,17596.427022986565,81.74,16400.562973149576,0.9320393822976216
64188,136.17162,522.0565795898438,154.48759251196327,2099.600348280286,16024.65302568631,469.8480626904672,52.02831268310547,496.870913028717,494.6741416454315,31.933222898104905,27.5721392650836,27.88364472176865,31.74339999999998,29.490820704383616,25737.06091777532,81.74,17972.143909403763,0.6982982232050936
64189,136.17368,519.2967529296875,156.81932956028584,2120.496299521023,15858.561602090407,469.48933391380217,51.54786794859228,496.7801858246019,494.694302680708,31.933222898104905,27.61664004461004,27.79464316271578,31.74339999999998,29.4838111560722,25737.06091777532,81.74,18151.008922038192,0.7052479294363477
64190,136.17649,518.3017521830401,160.0,2149.0,15632.0,469.0,50.89250401461792,496.6564268714153,494.72180389873085,32.20638917408249,27.58629372236005,27.79464316271578,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64191,136.1778,517.837890625,160.0,2149.0,15507.327676241151,469.0,50.58697847956589,496.5987314163717,494.7346247512609,32.33373715327337,27.572146504514137,27.79464316271578,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64192,136.18192,514.3909301757812,160.0,2149.0,15115.228459530765,469.0,49.62608901053951,496.4172770081415,494.7749468218138,32.200227575263526,27.705641603662908,27.66114806356701,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64193,136.18241999999998,518.3281644060996,160.0,2149.0,15067.643603135002,469.0,49.50947621090315,496.39525584209474,494.7798402769779,32.022007555388754,27.72184422235304,27.70435270388291,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64194,136.18604,546.833740234375,160.0,2149.0,14723.129242820374,469.0,48.665199541513125,496.2358225999114,494.8152688923668,30.731694611460583,27.839151181672754,28.0171542997785,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64195,136.19016,482.1274108886719,160.0,2149.0,14331.030026109984,469.0,47.70431007248674,496.0543681916812,494.8555909629197,31.621724680850388,29.3521776855716,29.53018080367734,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64196,136.19305,544.1772141723308,160.0,2149.0,14055.989556135226,469.0,47.03028809057084,495.9270858519272,494.8838751337688,31.93312238746453,27.70176477466816,28.004326975419563,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64197,136.19337,551.0477806256059,160.0,2149.0,14025.535248042372,469.0,46.95565589880463,495.9129923056574,494.8870069450737,31.96760241034082,27.519020092499414,27.83537430240133,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64198,136.19369999999998,558.1330522806222,160.0,2149.0,13994.129242821276,469.0,46.8786914510449,495.89845833606654,494.890236625482,32.00315993393238,27.330564639010863,27.66114185834941,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64199,136.19403,565.2183239362488,160.0,2149.0,13962.723237597476,469.0,46.801727003278536,495.8839243664745,494.89346630589057,32.038717457527,27.142109185506087,27.48690941428248,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64200,136.19429,570.8006591796875,160.0,2149.0,13937.979112271354,469.0,46.74108834746684,495.87247336013,494.896010902576,32.06673247611475,26.993629131239924,27.349635367451416,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64201,136.19839,553.1011962890625,160.0,2149.0,13547.783289817444,469.0,45.784863390427496,495.691899798542,494.9361372349222,30.909697729566325,28.64016521314861,28.77366031229738,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64202,136.19947,552.2613181697499,160.0,2149.0,13445.0,469.0,45.5329797432066,495.6443340798796,494.9467070980769,30.886367223795148,28.418523510607624,28.668674934041885,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21964.172766209726,0.8534064101717284
64203,136.20251,549.897216796875,154.70613844145126,2128.618632999588,13333.034828036694,468.6029603831088,44.82397392140111,495.51044539031176,494.9764593054752,30.82069617051345,27.79464316271578,28.373160535989992,31.74339999999998,29.474249587744453,25737.06091777532,97.6,21755.861986308108,0.8453126041008981
